latitude,longitude,plant_name,total_cap,plant_types_all,plant_caps_all,plant_type,renewable,state_long
41.3833,-73.1714,Stevenson,28.9,hydro,28.9,hydro,true,Connecticut
41.5725,-72.0458,Taftville,2,hydro,2,hydro,true,Connecticut
41.555425,-72.041829,Tunnel,18.1,"petroleum,hydro","16.5,1.6",petroleum,false,Connecticut
41.915312,-72.693616,Rainbow,8,hydro,8,hydro,true,California
41.957272,-73.369297,Falls Village,9.9,hydro,9.9,hydro,true,Connecticut
41.798943,-73.116267,Franklin Drive,16.1,petroleum,16.1,petroleum,false,Connecticut
41.554944,-72.579075,Middletown,770.2,petroleum,770.2,petroleum,false,Connecticut
41.7495,-72.6524,South Meadow,148.4,petroleum,148.4,petroleum,false,Connecticut
28.4822,-81.1678,Stanton Energy Center,1191,"coal,natural_gas","896,295",coal,false,Florida
41.776109,-73.120886,Torrington Terminal,17.4,petroleum,17.4,petroleum,false,Connecticut
41.3107,-72.1677,Millstone,2102.5,nuclear,2102.5,nuclear,false,Connecticut
41.1706,-73.1844,Bridgeport Station,399.4,"coal,petroleum","383.4,16",coal,false,Connecticut
41.828814,-74.131877,Central Hudson High Falls,3.2,hydro,3.2,hydro,true,New York
41.52679,-72.064935,North Main Street,15.3,petroleum,15.3,petroleum,false,Connecticut
41.538955,-72.050936,Tenth Street,1,hydro,1,hydro,true,Connecticut
36.8061,-107.6131,Navajo Dam,30,hydro,30,hydro,true,New Mexico
32.711611,-114.942666,Drop 1,3.3,hydro,3.3,hydro,true,California
32.699451,-115.28245,East Highline,1.1,hydro,1.1,hydro,true,California
44.4917,-73.208056,J C McNeil,52,wood,52,wood,true,Vermont
39.7302,-75.5371,Christiana,50,petroleum,50,petroleum,false,Delaware
39.600408,-75.626811,Delaware City 10,18,petroleum,18,petroleum,false,Delaware
39.73886,-75.50384,Edge Moor,725,"natural_gas,petroleum","710,15",natural_gas,false,Delaware
38.5857,-75.2341,Indian River Generating Station,591.4,"coal,petroleum","575,16.4",coal,false,Delaware
39.7283,-75.6289,West Station,15,petroleum,15,petroleum,false,Delaware
39.176222,-75.546628,McKee Run,136,natural_gas,136,natural_gas,false,Delaware
39.18,-76.5389,Brandon Shores,1273,coal,1273,coal,false,Maryland
48.4558,-122.4358,Fredonia,280,natural_gas,280,natural_gas,false,Washington
28.4698,-80.7644,Cape Canaveral,1210,natural_gas,1210,natural_gas,false,Florida
26.6967,-81.7831,Fort Myers,2395,"natural_gas,petroleum","1747,648",natural_gas,false,Pennsylvania
26.0686,-80.1984,Lauderdale,1724,natural_gas,1724,natural_gas,false,California
26.0856,-80.1253,Port Everglades,420,natural_gas,420,natural_gas,false,Florida
26.7653,-80.0525,Riviera,1212,natural_gas,1212,natural_gas,false,Florida
28.8419,-81.3256,Sanford,1912,natural_gas,1912,natural_gas,false,Florida
25.4356,-80.3308,Turkey Point,3552,"natural_gas,petroleum,nuclear","1148,800,1604",natural_gas,false,Florida
47.699167,-121.783333,South Fork Tolt,16.8,hydro,16.8,hydro,true,Washington
27.579444,-81.492778,Avon Park,48,"natural_gas,petroleum","24,24",natural_gas,false,Florida
42.9126,-73.6805,Upper Mechanicville,18.4,hydro,18.4,hydro,true,New York
40.07531,-121.16143,Oak Flat,1.3,hydro,1.3,hydro,true,California
27.758056,-82.635278,Bayboro,174,petroleum,174,petroleum,false,Florida
28.9656,-82.6977,Crystal River,2291,coal,2291,coal,false,Florida
28.869577,-81.273957,G E Turner,131,petroleum,131,petroleum,false,Florida
28.003262,-82.661507,Higgins,105,natural_gas,105,natural_gas,false,California
38.835182,-121.092982,Newcastle,11.5,hydro,11.5,hydro,true,California
27.859535,-82.601759,P L Bartow,1251,"natural_gas,petroleum","1166,85",natural_gas,false,California
28.541515,-81.254067,Rio Pinar,12,petroleum,12,petroleum,false,Florida
30.376389,-83.180556,Suwannee River,283,"natural_gas,petroleum","104,179",natural_gas,false,Florida
30.5661,-87.2244,Crist,924,coal,924,coal,false,Florida
30.6692,-84.8869,Scholz,92,coal,92,coal,false,Florida
30.2686,-85.7003,Lansing Smith,870,"coal,natural_gas,petroleum","357,481,32",coal,false,Florida
27.7944,-82.4036,Big Bend,1598,"coal,natural_gas","1542,56",coal,false,Wyoming
33.1427,-81.7625,Vogtle,2302,nuclear,2302,nuclear,false,Georgia
29.7592,-82.3878,Deerhaven Generating Station,417,"coal,natural_gas","232,185",coal,false,California
29.6461,-82.3208,John R Kelly,112,natural_gas,112,natural_gas,false,Florida
25.4756,-80.47,G W Ivey,32.6,natural_gas,32.6,natural_gas,false,Nebraska
30.364818,-81.625967,J D Kennedy,317.2,natural_gas,317.2,natural_gas,false,Florida
30.4172,-81.5525,Northside Generating Station,1322,"natural_gas,petroleum","524,798",natural_gas,false,Florida
26.612767,-80.0677,Tom G Smith,88,"natural_gas,petroleum","52,36",natural_gas,false,Florida
43.219017,-108.787681,Pilot Butte,1.6,hydro,1.6,hydro,true,Wyoming
28.0797,-81.9228,Larsen Memorial,124,"natural_gas,other","95,29",natural_gas,false,Florida
28.0801,-81.9229,C D McIntosh Jr,892,"coal,natural_gas,petroleum","342,422,5",coal,false,Florida
44.625282,-72.530859,W K Sanders,1.4,hydro,1.4,hydro,true,Vermont
37.071846,-119.558008,Kerckhoff 2,155,hydro,155,hydro,true,California
28.493232,-80.780124,Indian River Plant,290,natural_gas,290,natural_gas,false,Florida
28.2447,-81.2881,St Cloud,27,natural_gas,27,natural_gas,false,Florida
30.4522,-84.4,Arvah B Hopkins,504,"natural_gas,other","364,140",natural_gas,false,Florida
30.162304,-84.200673,S O Purdom,242,natural_gas,242,natural_gas,false,Florida
30.708571,-84.863869,J Woodruff,43.5,hydro,43.5,hydro,true,Florida
41.835278,-106.242778,Medicine Bow,6.1,wind,6.1,wind,true,Wyoming
27.633382,-80.377551,Vero Beach Municipal Power Plant,150,natural_gas,150,natural_gas,false,Florida
24.710833,-81.0927,Marathon Generating Plant,22,petroleum,22,petroleum,false,Florida
40.0786,-93.635,Trenton North,13.5,petroleum,13.5,petroleum,false,Missouri
32.661976,-85.091552,Bartletts Ferry,190.5,hydro,190.5,hydro,true,Alabama
34.1256,-84.9222,Bowen,3202,coal,3202,coal,false,Georgia
34.7939,-83.5406,Burton,9.4,hydro,9.4,hydro,true,Georgia
31.6028,-84.1376,Flint River,6.6,hydro,6.6,hydro,true,Georgia
32.60965,-85.0805,Goat Rock,38.8,hydro,38.8,hydro,true,California
34.2528,-85.3456,Hammond,840,coal,840,coal,false,Georgia
33.195,-83.2983,Harllee Branch,1282,coal,1282,coal,false,Georgia
33.8239,-84.4758,Jack McDonough,2578,natural_gas,2578,natural_gas,false,Georgia
32.813836,-85.167786,Langdale,0.6,hydro,0.6,hydro,true,California
33.320773,-83.841922,Lloyd Shoals,22.2,hydro,22.2,hydro,true,California
39.893491,-121.59338,Toadtown,1.5,hydro,1.5,hydro,true,California
31.213645,-81.546165,McManus,538,petroleum,538,petroleum,false,Georgia
33.9684,-84.3827,Morgan Falls,9.8,hydro,9.8,hydro,true,Georgia
34.755269,-83.501073,Nacoochee,6,hydro,6,hydro,true,Georgia
32.498791,-84.995585,North Highlands,33.8,hydro,33.8,hydro,true,Georgia
32.5163,-84.9969,Oliver Dam,59,hydro,59,hydro,true,Rhode Island
33.1403,-83.2028,Sinclair Dam,43.8,hydro,43.8,hydro,true,Georgia
34.731332,-83.375475,Tallulah Falls,72,hydro,72,hydro,true,Georgia
34.7504,-83.4063,Terrora,16.6,hydro,16.6,hydro,true,Georgia
34.7133,-83.3519,Tugalo,52,hydro,52,hydro,true,Georgia
31.444728,-84.134696,Mitchell,217,"coal,petroleum","155,62",coal,false,Georgia
33.4622,-84.8986,Yates,1286,coal,1286,coal,false,Georgia
34.681477,-83.342642,Yonah,28.5,hydro,28.5,hydro,true,Georgia
32.0411,-81.145,Boulevard,14,natural_gas,14,natural_gas,false,Georgia
32.1486,-81.1458,Kraft,333,"coal,natural_gas","201,132",coal,false,California
33.562644,-82.051242,Stevens Creek,12,hydro,12,hydro,true,Georgia
34.10345,-117.5257,Etiwanda,23.9,hydro,23.9,hydro,true,California
27.4439,-81.3633,Phillips,36,petroleum,36,petroleum,false,Florida
37.816447,-120.312033,Moccasin Low Head Hydro Project,2.9,hydro,2.9,hydro,true,California
31.847697,-83.941996,Lake Blackshear Project,15.2,hydro,15.2,hydro,true,Georgia
31.844708,-83.940734,Crisp Plant,14,"coal,natural_gas","10,4",coal,false,Georgia
34.3564,-82.8219,Hartwell Lake,420,hydro,420,hydro,true,Georgia
36.341614,-82.126338,Blue Ridge,17.3,hydro,17.3,hydro,true,Tennessee
34.959153,-84.08765,Nottely,20.1,hydro,20.1,hydro,true,Georgia
34.162279,-84.077367,Buford,126.8,hydro,126.8,hydro,true,Georgia
34.1637,-84.7282,Allatoona,72,hydro,72,hydro,true,California
31.6256,-85.0639,Walter F George,168,hydro,168,hydro,true,Georgia
35.2608,-118.2469,Sky River LLC,76.9,wind,76.9,wind,true,California
36.71979,-97.085758,Ponca,34,natural_gas,34,natural_gas,false,Oklahoma
21.356395,-158.128853,Kahe,582.1,petroleum,582.1,petroleum,false,Hawaii
21.388997,-157.961518,Waiau,456.6,petroleum,456.6,petroleum,false,Hawaii
19.6306,-155.9817,Waimea,7.5,petroleum,7.5,petroleum,false,Hawaii
19.7052,-155.0625,Kanoelehua,20,petroleum,20,petroleum,false,Hawaii
19.7264,-155.0908,Puueo,3.1,hydro,3.1,hydro,true,Hawaii
19.7041,-155.0607,W H Hill,35.5,petroleum,35.5,petroleum,false,Hawaii
19.7203,-155.1189,Waiau,1,hydro,1,hydro,true,Hawaii
39.580413,-121.119479,Sly Creek,9,hydro,9,hydro,true,California
41.2114,-101.6681,Kingsley,38,hydro,38,hydro,true,California
44.326335,-72.035894,East Barnet,1.9,hydro,1.9,hydro,true,Vermont
60.555,-145.7531,Orca,10.7,petroleum,10.7,petroleum,false,Alaska
43.420221,-112.101852,Gem State,23.4,hydro,23.4,hydro,true,Idaho
29.87056,-98.194733,Canyon,6,hydro,6,hydro,true,Texas
21.106,-157.0647,Palaau Power,14,petroleum,14,petroleum,false,California
33.068473,-96.963806,Lewisville,2,hydro,2,hydro,true,Texas
44.099461,-70.220851,Charles E Monty,28,hydro,28,hydro,true,Maine
43.3121,-75.109,Jarvis (Hinckley),4,hydro,4,hydro,true,New York
42.7778,-112.8764,American Falls,110.4,hydro,110.4,hydro,true,California
42.913786,-115.070986,Bliss,81.4,hydro,81.4,hydro,true,Idaho
44.8367,-116.8975,Brownlee,744,hydro,744,hydro,true,Idaho
42.944869,-115.977858,C J Strike,94.2,hydro,94.2,hydro,true,California
44.5256,-116.0483,Cascade,14.4,hydro,14.4,hydro,true,Idaho
42.66701,-114.78012,Clear Lake,2.1,hydro,2.1,hydro,true,California
42.865783,-114.906172,Lower Malad,15.3,hydro,15.3,hydro,true,Idaho
42.841608,-114.903611,Lower Salmon,71.9,hydro,71.9,hydro,true,Idaho
45.183368,-113.885307,Salmon Diesel,5.4,petroleum,5.4,petroleum,false,Idaho
42.5975,-114.4033,Shoshone Falls,13.9,hydro,13.9,hydro,true,Idaho
43.2435,-116.3791,Swan Falls,29.4,hydro,29.4,hydro,true,Idaho
42.740542,-114.836722,Thousand Springs,8,hydro,8,hydro,true,Idaho
42.5892,-114.3553,Twin Falls,53.2,hydro,53.2,hydro,true,Idaho
42.767422,-114.924692,Upper Salmon A,18.2,hydro,18.2,hydro,true,Idaho
42.864267,-114.885542,Upper Malad,8.1,hydro,8.1,hydro,true,Idaho
44.07863,-111.497326,Ashton,7.2,hydro,7.2,hydro,true,Idaho
42.53675,-111.793967,Grace,33,hydro,33,hydro,true,Idaho
42.267774,-111.748531,Oneida,27.9,hydro,27.9,hydro,true,Idaho
42.64455,-111.696689,Soda,15.2,hydro,15.2,hydro,true,Idaho
48.084444,-116.053056,Cabinet Gorge,254.6,hydro,254.6,hydro,true,Idaho
47.703333,-116.953889,Post Falls,17.5,hydro,17.5,hydro,true,Idaho
39.272108,-120.932508,Scott Flat,0.9,hydro,0.9,hydro,true,Pennsylvania
46.5143,-116.2977,Dworshak,400,hydro,400,hydro,true,Idaho
43.491398,-112.04541,City Power Plant,8,hydro,8,hydro,true,Idaho
43.468398,-112.062602,Lower No 2,3,hydro,3,hydro,true,Idaho
43.552695,-112.050953,Upper Power Plant,8,hydro,8,hydro,true,Idaho
39.0096,-121.0591,Combie South,1.3,hydro,1.3,hydro,true,California
43.334849,-111.205752,Palisades,176.4,hydro,176.4,hydro,true,California
48.180245,-116.99859,Albeni Falls,42,hydro,42,hydro,true,Idaho
40.5958,-89.6631,E D Edwards,650,coal,650,coal,false,Illinois
39.0586,-89.4031,Coffeen,895,coal,895,coal,false,Illinois
37.6577,-89.511161,Grand Tower Energy Center LLC,513,natural_gas,513,natural_gas,false,Illinois
41.39,-88.27,Dresden Generating Station,1786.5,nuclear,1786.5,nuclear,false,Illinois
41.4931,-88.1153,Joliet 9,314,coal,314,coal,false,Illinois
39.590556,-89.496389,Kincaid Generation LLC,1158,coal,1158,coal,false,Illinois
40.5408,-89.6786,Powerton,1538,coal,1538,coal,false,Illinois
41.726111,-90.310278,Quad Cities Generating Station,1819,nuclear,1819,nuclear,false,Illinois
42.3833,-87.8133,Waukegan,796.8,"coal,petroleum","689,107.8",coal,false,Illinois
41.6334,-88.0629,Will County,761,coal,761,coal,false,Illinois
41.8508,-87.6533,Fisk Street,197.2,petroleum,197.2,petroleum,false,Illinois
37.2094,-88.858889,Joppa Steam,948,coal,948,coal,false,California
38.205,-89.8544,Baldwin Energy Complex,1775,coal,1775,coal,false,California
40.2797,-90.08,Havana,428,coal,428,coal,false,Illinois
41.3028,-89.315,Hennepin Power Station,285,coal,285,coal,false,Illinois
41.2897,-89.0725,Oglesby,54,natural_gas,54,natural_gas,false,Illinois
38.7314,-90.0461,Stallings,82,natural_gas,82,natural_gas,false,Illinois
38.8639,-90.1347,Wood River,456,coal,456,coal,false,Illinois
41.509959,-90.534021,Moline,69.9,"natural_gas,hydro","66.7,3.2",natural_gas,false,Illinois
38.8348,-122.7677,Bottle Rock Power,10,geothermal,10,geothermal,true,California
42.4511,-89.0756,Rockton,1.1,hydro,1.1,hydro,true,Illinois
34.8158,-118.6867,Alamo,17,hydro,17,hydro,true,California
38.6642,-90.1764,Venice,491,natural_gas,491,natural_gas,false,Illinois
46.982514,-119.257764,Quincy Chute,9.4,hydro,9.4,hydro,true,Washington
39.205623,-111.334381,Hydro Plant No 3,2.6,hydro,2.6,hydro,true,Utah
38.607456,-89.524514,Breese,14.5,petroleum,14.5,petroleum,false,Illinois
40.5483,-90.5408,Bushnell,10.8,petroleum,10.8,petroleum,false,Illinois
38.6106,-89.3583,Carlyle,12.5,petroleum,12.5,petroleum,false,Illinois
38.0967,-88.1631,Carmi,15.6,petroleum,15.6,petroleum,false,Illinois
38.3783,-88.3594,Fairfield,7.5,petroleum,7.5,petroleum,false,Illinois
40.24611,-88.638761,Farmer City,9.7,"natural_gas,petroleum","4.1,5.6",natural_gas,false,Illinois
38.425556,-89.914444,Freeburg,15.8,petroleum,15.8,petroleum,false,Illinois
41.451494,-90.148547,Geneseo,26.3,"natural_gas,petroleum,wind","19.5,3.8,3",natural_gas,false,Illinois
38.7333,-89.6875,Highland,16.8,petroleum,16.8,petroleum,false,Illinois
38.0925,-88.5453,McLeansboro,8.4,petroleum,8.4,petroleum,false,Illinois
39.392138,-87.68513,Marshall,16.9,petroleum,16.9,petroleum,false,Illinois
41.3237,-89.1123,Peru,34.3,"petroleum,hydro","27.5,6.8",petroleum,false,Illinois
30.388517,-84.646624,C H Corn Hydroelectric Facility,11,hydro,11,hydro,true,Florida
41.3767,-89.3817,Princeton,37.7,natural_gas,37.7,natural_gas,false,Illinois
40.312222,-89.1594,Rantoul,24.2,petroleum,24.2,petroleum,false,Illinois
38.2064,-89.9931,Red Bud,14.3,petroleum,14.3,petroleum,false,Illinois
41.9093,-89.0498,North Ninth Street,14.3,"natural_gas,petroleum","12.5,1.8",natural_gas,false,Illinois
41.9092,-89.0504,South Main Street,3.6,natural_gas,3.6,natural_gas,false,Illinois
39.754803,-89.602389,Dallman,534,coal,534,coal,false,Illinois
39.757327,-89.600512,Lakeside,5.1,petroleum,5.1,petroleum,false,Illinois
39.806868,-89.641653,Reynolds,14,petroleum,14,petroleum,false,Illinois
39.596667,-88.611944,Sullivan,24.5,petroleum,24.5,petroleum,false,Illinois
38.334786,-90.158939,Waterloo,28.3,"natural_gas,petroleum","13.2,15.1",natural_gas,false,Illinois
42.115589,-87.731025,Winnetka,33.4,"natural_gas,petroleum","28.2,5.2",natural_gas,false,Illinois
37.619747,-88.953114,Marion,430,"coal,natural_gas","290,140",coal,false,Illinois
38.7378,-85.4206,Clifty Creek,1173,coal,1173,coal,false,Indiana
41.6928,-85.965,Elkhart,1.6,hydro,1.6,hydro,true,Indiana
42.603349,-111.705304,Last Chance,1.4,hydro,1.4,hydro,true,Idaho
39.0814,-84.8594,Tanners Creek,990,coal,990,coal,false,Indiana
41.665,-86.1322,Twin Branch,2.9,hydro,2.9,hydro,true,Indiana
39.711319,-86.196867,Harding Street,929,"coal,natural_gas,petroleum","618,288,23",coal,false,Indiana
39.48517,-86.4183,Eagle Valley,260,"coal,petroleum","257,3",coal,false,Indiana
39.7631,-86.1667,CC Perry K,16.4,coal,16.4,coal,false,Indiana
38.5281,-87.2525,AES Petersburg,1709.5,"coal,petroleum","1701.5,8",coal,false,Indiana
41.645,-87.1225,Bailly,511,"coal,natural_gas","480,31",coal,false,Indiana
41.7208,-86.9086,Michigan City,469,coal,469,coal,false,Indiana
40.7803,-86.76,Norway,4,hydro,4,hydro,true,Indiana
40.6564,-86.7528,Oakdale,6,hydro,6,hydro,true,Indiana
39.9242,-87.4244,Cayuga,1104,"coal,natural_gas,petroleum","995,99,10",coal,false,California
39.6561,-85.1758,Connersville,86,petroleum,86,petroleum,false,Indiana
38.8067,-87.2472,Edwardsport,571,other_fossil_gasses,571,other_fossil_gasses,false,Indiana
38.7795,-84.964,Markland,45,hydro,45,hydro,true,California
40.7884,-85.8178,Miami Wabash,80,petroleum,80,petroleum,false,Indiana
40.0969,-85.9714,Noblesville,285.2,natural_gas,285.2,natural_gas,false,Indiana
38.2636,-85.8381,R Gallagher,280,coal,280,coal,false,California
39.53,-87.4247,Wabash River,676,"coal,petroleum","668,8",coal,false,Indiana
37.969116,-87.604879,Broadway,115,natural_gas,115,natural_gas,false,Indiana
37.9111,-87.3275,F B Culley,360,coal,360,coal,false,Indiana
38.0211,-87.5172,Northeast,20,natural_gas,20,natural_gas,false,Indiana
35.0986,-78.8294,Butler-Warner Generation Plant,225,natural_gas,225,natural_gas,false,North Carolina
39.255911,-111.621491,Manti Lower,1,hydro,1,hydro,true,Utah
40.048889,-86.8992,Crawfordsville,24.1,"coal,petroleum","23.2,0.9",coal,false,Indiana
40.758858,-86.360289,Logansport,53.5,"coal,natural_gas","38.5,15",coal,false,Indiana
40.7551,-86.0575,Peru,33.8,"coal,petroleum","32,1.8",coal,false,Indiana
40.939528,-87.154472,Rensselaer City Light Plant,21.1,petroleum,21.1,petroleum,false,Indiana
39.8028,-84.8953,Whitewater Valley,99.7,coal,99.7,coal,false,Indiana
38.5201,-87.2662,Frank E Ratts,224,coal,224,coal,false,California
42.5031,-90.658611,Dubuque,70.2,"natural_gas,petroleum","66.8,3.4",natural_gas,false,Iowa
43.3359,-91.1675,Lansing,251.7,"coal,petroleum","249.4,2.3",coal,false,Iowa
41.8081,-90.233611,Milton L Kapp,204.1,coal,204.1,coal,false,Iowa
42.1011,-91.7781,Duane Arnold Energy Center,601.4,nuclear,601.4,nuclear,false,Iowa
42.069987,-90.697657,Iowa Hydro LLC,1.2,hydro,1.2,hydro,true,Iowa
42.048,-92.863,Marshalltown,154.5,petroleum,154.5,petroleum,false,Iowa
41.944039,-91.639167,Prairie Creek,157.4,coal,157.4,coal,false,California
42.047333,-92.859444,Sutherland,110.7,natural_gas,110.7,natural_gas,false,Iowa
41.671877,-91.563999,Coralville GT,65.9,natural_gas,65.9,natural_gas,false,Iowa
41.54,-90.4481,Riverside,133.3,coal,133.3,coal,false,Iowa
41.18,-95.8408,Walter Scott Jr Energy Center,1635.5,coal,1635.5,coal,false,Iowa
41.590218,-93.619499,River Hills,116.9,natural_gas,116.9,natural_gas,false,Iowa
42.299794,-96.361707,George Neal North,909.9,coal,909.9,coal,false,Iowa
43.0563,-92.6932,Merle Parr,32.6,natural_gas,32.6,natural_gas,false,Iowa
40.7412,-91.116667,Burlington,273.9,"coal,natural_gas","212,61.9",coal,false,Iowa
40.7478,-92.873056,Centerville,57.8,petroleum,57.8,petroleum,false,Iowa
40.3965,-91.3719,Keokuk,140.5,hydro,140.5,hydro,true,Illinois
43.0733,-94.2392,Algona,16.1,petroleum,16.1,petroleum,false,Iowa
42.6733,-95.3039,Alta Municipal Utilities,1.9,petroleum,1.9,petroleum,false,Iowa
42.0258,-93.6089,Ames Electric Services Power Plant,99.6,coal,99.6,coal,false,Iowa
41.4444,-94.7689,Anita,2.7,petroleum,2.7,petroleum,false,Iowa
41.409,-95,Atlantic,13.8,"natural_gas,petroleum","9.8,4",natural_gas,false,Iowa
43.292628,-94.217075,Bancroft,4.4,petroleum,4.4,petroleum,false,Iowa
42.25,-90.4167,Bellevue,7.5,petroleum,7.5,petroleum,false,Iowa
40.7031,-92.4253,Bloomfield,6.9,"natural_gas,petroleum","6.5,0.4",natural_gas,false,California
41.7278,-92.4479,Brooklyn,2,petroleum,2,petroleum,false,Iowa
42.2275,-91.113739,Cascade,4.9,petroleum,4.9,petroleum,false,Iowa
42.512,-92.476,Gas Turbine,34,natural_gas,34,natural_gas,false,Iowa
42.5267,-92.4394,Streeter Station,49.4,"coal,natural_gas","15.7,33.7",coal,false,Iowa
42.2925,-91.5581,Coggon,3.2,petroleum,3.2,petroleum,false,Iowa
40.974,-94.7669,Corning,6.8,petroleum,6.8,petroleum,false,Iowa
